text,label
TCS के शेयर लुढ़क गए!,0
"रिपोर्ट्स के अनुसार, HDFC Bank ki rating downgrade ki gayi...",0
Bajaj Finance का मुनाफा 15% घट गया...,0
आज L&T का मुनाफा 20% बढ़ा!,1
Maruti Suzuki को बड़ा प्रोजेक्ट मिला,1
आज Reliance ने निवेशकों को मालामाल किया।,1
"रिपोर्ट्स के अनुसार, ITC ने निवेशकों को मालामाल किया...",1
मार्केट ओपन होते ही Reliance में भारी गिरावट दर्ज की गई...,0
Breaking: ICICI Bank me panic selling dekhne ko mili.,0
आज L&T par RBI ne strict action liya।,0
"रिपोर्ट्स के अनुसार, L&T के Q3 नतीजे शानदार रहे...",1
ITC ki rating downgrade ki gayi,0
आज Infosys ko naya contract mila hai!,1
आज Infosys ke results disappointing the...,0
Experts ka manna hai ki एचडीएफसी को बड़ा घाटा हुआ,0
मार्केट ओपन होते ही एसबीआई ki aamdani me bhot badhotri hui।,1
"रिपोर्ट्स के अनुसार, ITC में भारी गिरावट दर्ज की गई",0
आज Sun Pharma ने बाजार को सपोर्ट किया,1
Breaking: ITC ने निवेशकों को मालामाल किया,1
Breaking: Bharti Airtel का मुनाफा 20% बढ़ा।,1
Breaking: Mahindra & Mahindra ke profit me acchi growth aayi.,1
आज एसबीआई को बड़ा घाटा हुआ!,0
Experts ka manna hai ki एचडीएफसी के Q3 नतीजे शानदार रहे.,1
"रिपोर्ट्स के अनुसार, Tata Motors me strong buying momentum hai",1
आज ITC का मुनाफा 15% घट गया,0
मार्केट ओपन होते ही TCS को बड़ा घाटा हुआ.,0
Experts ka manna hai ki Bharti Airtel में आज अच्छी खरीददारी दिखी.,1
इन्फोसिस का मुनाफा 15% घट गया!,0
Experts ka manna hai ki ITC par RBI ne strict action liya.,0
"रिपोर्ट्स के अनुसार, एचडीएफसी के तिमाही नतीजे बेहद खराब रहे",0
मार्केट ओपन होते ही Bharti Airtel par RBI ne strict action liya...,0
आज ITC ke profit me acchi growth aayi,1
"रिपोर्ट्स के अनुसार, ICICI Bank ko naya contract mila hai।",1
Experts ka manna hai ki Bajaj Finance me bohot bekwali hui aaj,0
"रिपोर्ट्स के अनुसार, रिलायंस के शेयर रॉकेट बन गए.",1
"रिपोर्ट्स के अनुसार, इन्फोसिस में जबरदस्त तेजी देखने को मिली...",1
Experts ka manna hai ki ITC का मुनाफा 15% घट गया,0
Adani Enterprises के तिमाही नतीजे बेहद खराब रहे,0
"रिपोर्ट्स के अनुसार, ITC को भारी नुकसान हुआ...",0
आज Infosys stock uppar gaya hai aaj।,1
आज इन्फोसिस me jabardast rally dekhi gayi,1
HDFC Bank को बड़ा घाटा हुआ।,0
Experts ka manna hai ki L&T का मुनाफा 15% घट गया...,0
आज HDFC Bank ke shares crash ho gaye।,0
मार्केट ओपन होते ही इन्फोसिस ke profits gir gaye hain is quarter me,0
आज ICICI Bank के तिमाही नतीजे बेहद खराब रहे...,0
आज L&T par RBI ne strict action liya.,0
आज L&T में बिकवाली का दबाव दिखा.,0
Experts ka manna hai ki Reliance ke results expectation se better aaye,1
आज Infosys ki rating downgrade ki gayi।,0
Breaking: Bharti Airtel ने निवेशकों को मालामाल किया!,1
"रिपोर्ट्स के अनुसार, ICICI Bank ki aamdani me bhot badhotri hui.",1
Breaking: ITC के मुनाफे में भारी उछाल!,1
आज एचडीएफसी का मुनाफा 20% बढ़ा,1
मार्केट ओपन होते ही SBI ke results disappointing the।,0
आज Adani Enterprises पर सेबी ने जुर्माना लगाया!,0
Experts ka manna hai ki ICICI Bank ki rating downgrade ki gayi।,0
"रिपोर्ट्स के अनुसार, Adani Enterprises के शेयर रॉकेट बन गए",1
Breaking: Tata Motors me strong buying momentum hai।,1
Experts ka manna hai ki ICICI Bank stock me lower circuit lag gaya.,0
आज टाटा मोटर्स me panic selling dekhne ko mili!,0
Experts ka manna hai ki L&T में जबरदस्त तेजी देखने को मिली...,1
Breaking: एचडीएफसी me strong buying momentum hai,1
Breaking: रिलायंस ke results disappointing the।,0
आज ITC को भारी नुकसान हुआ.,0
Breaking: एसबीआई ke results disappointing the!,0
टाटा मोटर्स में भारी गिरावट दर्ज की गई!,0
TCS को बड़ा घाटा हुआ,0
मार्केट ओपन होते ही एचडीएफसी me jabardast rally dekhi gayi।,1
Experts ka manna hai ki इन्फोसिस में जबरदस्त तेजी देखने को मिली...,1
Experts ka manna hai ki एसबीआई के शेयर लुढ़क गए।,0
"रिपोर्ट्स के अनुसार, Reliance ko naya contract mila hai!",1
आज Infosys stock me lower circuit lag gaya,0
रिलायंस ने निवेशकों को मालामाल किया...,1
Breaking: Sun Pharma का मुनाफा 15% घट गया,0
Reliance me jabardast rally dekhi gayi...,1
मार्केट ओपन होते ही Reliance me bohot bekwali hui aaj,0
"रिपोर्ट्स के अनुसार, Bajaj Finance me bohot bekwali hui aaj.",0
मार्केट ओपन होते ही एसबीआई को भारी नुकसान हुआ,0
आज इन्फोसिस stock uppar gaya hai aaj...,1
"रिपोर्ट्स के अनुसार, ITC में जबरदस्त तेजी देखने को मिली.",1
HDFC Bank ke profits gir gaye hain is quarter me।,0
Mahindra & Mahindra के मुनाफे में भारी उछाल.,1
Experts ka manna hai ki TCS का मुनाफा 15% घट गया...,0
Experts ka manna hai ki Infosys में बिकवाली का दबाव दिखा।,0
Breaking: इन्फोसिस के शेयर लुढ़क गए...,0
Tata Motors me panic selling dekhne ko mili...,0
TCS का स्टॉक धड़ाम हो गया।,0
आज ICICI Bank ki rating downgrade ki gayi.,0
Experts ka manna hai ki Infosys के तिमाही नतीजे बेहद खराब रहे.,0
एचडीएफसी ke results disappointing the।,0
"रिपोर्ट्स के अनुसार, एचडीएफसी के शेयर रॉकेट बन गए",1
Experts ka manna hai ki HDFC Bank ke shares crash ho gaye.,0
Breaking: HDFC Bank के शेयर रॉकेट बन गए।,1
SBI में बिकवाली का दबाव दिखा.,0
Maruti Suzuki पर सेबी ने जुर्माना लगाया।,0
"रिपोर्ट्स के अनुसार, इन्फोसिस ke results disappointing the।",0
Bajaj Finance में बिकवाली का दबाव दिखा!,0
Experts ka manna hai ki L&T में बिकवाली का दबाव दिखा।,0
SBI par RBI ne strict action liya...,0
मार्केट ओपन होते ही रिलायंस का मुनाफा 20% बढ़ा!,1
मार्केट ओपन होते ही Infosys par RBI ne strict action liya.,0
Breaking: Mahindra & Mahindra ki rating downgrade ki gayi।,0
मार्केट ओपन होते ही Reliance के Q3 नतीजे शानदार रहे,1
"रिपोर्ट्स के अनुसार, इन्फोसिस का मुनाफा 20% बढ़ा।",1
Experts ka manna hai ki Tata Motors me strong buying momentum hai.,1
"रिपोर्ट्स के अनुसार, एचडीएफसी par RBI ne strict action liya",0
L&T को बड़ा प्रोजेक्ट मिला.,1
आज एचडीएफसी में भारी गिरावट दर्ज की गई,0
मार्केट ओपन होते ही एचडीएफसी का मुनाफा 15% घट गया।,0
Breaking: Bajaj Finance ki rating downgrade ki gayi!,0
"रिपोर्ट्स के अनुसार, टाटा मोटर्स का मुनाफा 20% बढ़ा",1
Breaking: इन्फोसिस ने निवेशकों को मालामाल किया।,1
आज Reliance के शेयर लुढ़क गए,0
आज Infosys ke results expectation se better aaye।,1
आज ICICI Bank का मुनाफा 20% बढ़ा...,1
आज Tata Motors stock uppar gaya hai aaj.,1
मार्केट ओपन होते ही Sun Pharma ने बाजार को सपोर्ट किया...,1
Infosys पर सेबी ने जुर्माना लगाया।,0
Breaking: Reliance के मुनाफे में भारी उछाल!,1
Breaking: Infosys ke profit me acchi growth aayi.,1
मार्केट ओपन होते ही Infosys के शेयर रॉकेट बन गए,1
ICICI Bank stock me lower circuit lag gaya।,0
Bharti Airtel ki rating downgrade ki gayi,0
Experts ka manna hai ki TCS ke results expectation se better aaye!,1
Experts ka manna hai ki रिलायंस में बिकवाली का दबाव दिखा।,0
"रिपोर्ट्स के अनुसार, Bajaj Finance के शेयर रॉकेट बन गए!",1
Experts ka manna hai ki Bajaj Finance ne 52-week high touch kiya,1
आज HDFC Bank का स्टॉक धड़ाम हो गया.,0
आज Tata Motors के मुनाफे में भारी उछाल।,1
"रिपोर्ट्स के अनुसार, Bharti Airtel ने बाजार को सपोर्ट किया.",1
मार्केट ओपन होते ही HDFC Bank me bohot bekwali hui aaj,0
"रिपोर्ट्स के अनुसार, Reliance ki rating downgrade ki gayi",0
Mahindra & Mahindra में जबरदस्त तेजी देखने को मिली,1
Experts ka manna hai ki इन्फोसिस के शेयर रॉकेट बन गए...,1
Breaking: Bajaj Finance में जबरदस्त तेजी देखने को मिली.,1
मार्केट ओपन होते ही Sun Pharma के शेयर रॉकेट बन गए...,1
"रिपोर्ट्स के अनुसार, ICICI Bank ko naya contract mila hai",1
मार्केट ओपन होते ही एचडीएफसी stock me lower circuit lag gaya,0
आज एसबीआई stock me lower circuit lag gaya!,0
मार्केट ओपन होते ही Bharti Airtel ki aamdani me bhot badhotri hui...,1
"रिपोर्ट्स के अनुसार, एचडीएफसी का मुनाफा 20% बढ़ा...",1
टाटा मोटर्स me strong buying momentum hai।,1
