id,text,label,label_name,lang,source_type,seed_template_idx
b215404923fa,Recovery in rural demand lifts Tata Steel FMCG volumes by 12%,1,positive,en,generated,28
9ad6707cb266,"Nestle India moving in line with auto sector index, no stock-specific trigger",0,neutral,en,generated,23
fc26b6ff267c,Apollo Hospitals exports hit all-time high; market sentiment very bullish,1,positive,en,generated,12
ac3ab84710c4,"ONGC reports highest ever quarterly revenue, stock up 2.7%",1,positive,en,generated,8
3cc4e3958324,Power Grid ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
61ca7b945e99,Sell-off in Bajaj Auto as management lowers earnings outlook for next quarter,-1,negative,en,generated,3
05f26e03de45,"India trade deficit widens to record high, hurting auto sector and Grasim Industries",-1,negative,en,generated,20
9a83540201ab,Titan Company surges 2.7% after strong Q4 FY23 earnings beat estimates,1,positive,en,generated,1
82cd683f7ac4,"High valuations, weak demand outlook weigh on Divis Laboratories",-1,negative,en,generated,18
895d1b2f4380,Strong demand outlook lifts Hero MotoCorp to record high,1,positive,en,generated,7
a252077b368d,HDFC Life shares jump 6.1% as net profit rises significantly year-on-year,1,positive,en,generated,2
e3820b74bf94,Eicher Motors shares trade flat ahead of Q3 FY25 results expected next week,0,neutral,en,generated,1
ec05ced878c6,Moderate FII buying in renewable energy sector; BPCL stable near 200-day moving average,0,neutral,en,generated,21
e51d926c960e,Budget highlights boost infrastructure — HDFC Bank gains 2.7%,1,positive,en,generated,27
e059d8a725cb,SEBI approves Tech Mahindra buyback plan; shares rally 4.2%,1,positive,en,generated,16
68adf1bcb2e9,Shree Cement volume 20% below 10-day average; traders await direction,0,neutral,en,generated,25
9691bde0a099,FIIs marginally net sellers in auto sector with UltraTech Cement stable,0,neutral,en,generated,7
b842b4af9852,Kotak Mahindra Bank reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
001a79e36187,"Nifty bears take control — HDFC Life among top losers, down 2.6%",-1,negative,en,generated,16
0bd64b4c05a4,FIIs marginally net sellers in IT sector with Tata Consumer stable,0,neutral,en,generated,7
2ee5aca07f0f,"India GDP growth surprises positively, lifting Tech Mahindra and Nifty",1,positive,en,generated,21
5d112e613c84,ITC debt levels rise sharply; leverage concerns emerge,-1,negative,en,generated,26
fee8ea45603b,Strong GST collection data boosts metals sector stocks led by ONGC,1,positive,en,generated,15
56324b67a115,Pollution shutdown order hits Adani Ports plant; production disrupted,-1,negative,en,generated,0
1e4db9237374,Reliance Industries ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
f90b7115a9c2,FIIs marginally net sellers in FMCG sector with Hero MotoCorp stable,0,neutral,en,generated,7
a81623b91447,Rising raw material costs squeeze Apollo Hospitals margins by 300 bps,-1,negative,en,generated,8
68f51fb2d67b,Hero MotoCorp tanks 8.6% after disappointing Q4 FY24 results miss estimates,-1,negative,en,generated,1
e98aab1a03f3,Credit downgrade hits Tech Mahindra bonds; equity follows suit,-1,negative,en,generated,9
93d6d22fea80,Tata Steel analyst meet scheduled — no forward guidance change anticipated,0,neutral,en,generated,4
2a446d770e92,Axis Bank surges 3.2% after strong Q2 FY24 earnings beat estimates,1,positive,en,generated,1
c531eac3b61a,Cipla volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
43dd7b5c8f85,FIIs marginally net sellers in energy sector with Cipla stable,0,neutral,en,generated,7
493e02859d89,India macro data awaited this week; Nestle India in wait and watch mode,0,neutral,en,generated,24
6b6a3a8d2629,BPCL surges 3.4% after strong Q4 FY25 earnings beat estimates,1,positive,en,generated,1
d73f83dfff42,"Promoter pledging in Bajaj Finance spooks investors, stock down 2.9%",-1,negative,en,generated,13
2cd486d0a9c0,Bullish outlook for Tech Mahindra as revenue growth exceeds analyst expectations,1,positive,en,generated,3
48c594fb4b5e,Hindalco analyst meet scheduled — no forward guidance change anticipated,0,neutral,en,generated,4
f36ebf0397e3,Kotak Mahindra Bank misses revenue and profit estimates; stock drops 8.6%,-1,negative,en,generated,12
b3481339ed5a,Titan Company holds its recent range; no fresh news ahead of results,0,neutral,en,generated,22
c684242a6706,JSW Steel global expansion plan cheers investors; stock surges,1,positive,en,generated,14
bc315f35c4a9,Maruti Suzuki volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
be2608e84f98,Britannia board meeting to approve quarterly accounts on Friday,0,neutral,en,generated,8
b25dfe5f7cd6,Kotak Mahindra Bank debt levels rise sharply; leverage concerns emerge,-1,negative,en,generated,26
a67858b0e312,IndusInd Bank shares jump 1.8% as net profit rises significantly year-on-year,1,positive,en,generated,2
5ed790575bf5,pharma sector index in consolidation phase; Titan Company near price equilibrium,0,neutral,en,generated,28
835720ffb668,cement sector index in consolidation phase; Sun Pharma near price equilibrium,0,neutral,en,generated,28
d4119a7cda74,India markets open flat; ONGC moves in line with benchmark,0,neutral,en,generated,9
38930fc70795,FIIs marginally net sellers in banking sector with Pidilite Industries stable,0,neutral,en,generated,7
ea55d6fd3edc,RBI rate cut boosts BPCL and broader banking sector,1,positive,en,generated,11
34f4f01ae9a3,Q1 results season kicks off — NTPC expected to perform in-line,0,neutral,en,generated,0
1e3618980503,FIIs marginally net sellers in energy sector with Axis Bank stable,0,neutral,en,generated,7
8e33ca9a3828,Tata Consumer volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
561a9f3dbe8b,Wipro to report results on Thursday — street estimates in line,0,neutral,en,generated,12
9a21dd03e2cf,Budget allocations for telecom sector broadly in line with expectations; HDFC Bank unmoved,0,neutral,en,generated,14
37f7d3763a6b,"Management exit at Bajaj Auto raises governance concerns, stock falls 1.2%",-1,negative,en,generated,25
1cec77833d4c,Market participants await US Fed meeting before taking fresh positions in Titan Company,0,neutral,en,generated,18
21abb81fb597,Tata Steel shares crash on weak volume guidance and rising costs,-1,negative,en,generated,2
9642e470c03d,pharma sector index in consolidation phase; Divis Laboratories near price equilibrium,0,neutral,en,generated,28
9af733090266,IT sector index in consolidation phase; Nestle India near price equilibrium,0,neutral,en,generated,28
890694ef2f10,SBI to report results on Thursday — street estimates in line,0,neutral,en,generated,12
6ed22849cc94,"HCL Technologies moving in line with banking sector index, no stock-specific trigger",0,neutral,en,generated,23
b696c1bec1df,RBI rate cut boosts Maruti Suzuki and broader energy sector,1,positive,en,generated,11
da60189f9cf6,Analysts upgrade SBI Life to 'buy' after management guidance raise,1,positive,en,generated,9
33402c8d54a4,"Maruti Suzuki pledges remain steady at current levels, no fresh concern",0,neutral,en,generated,20
614f775aa38d,Credit rating of Axis Bank affirmed at AA+; no change in outlook,0,neutral,en,generated,26
a68ec73eebcb,Credit rating of Grasim Industries affirmed at AA+; no change in outlook,0,neutral,en,generated,26
58fd73de05ff,"Hindalco beats street estimates on all key metrics, stock up 2.7%",1,positive,en,generated,20
d2c1e179d9d2,"Asian Paints announces dividend payout, stock gains 2.1%",1,positive,en,generated,10
b4cb23d5e5fd,Bajaj Auto posts lowest ever NPA ratio; banking sector sentiment strong,1,positive,en,generated,26
e543870db79d,Pidilite Industries tanks 2.6% after disappointing Q4 FY25 results miss estimates,-1,negative,en,generated,1
6bba7d2602cf,Shree Cement misses revenue and profit estimates; stock drops 4.5%,-1,negative,en,generated,12
ee2aca2ec555,telecom sector index in consolidation phase; Eicher Motors near price equilibrium,0,neutral,en,generated,28
a7f697ff1f4c,Axis Bank reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
d49671138a46,Disappointing outlook from Nestle India management triggers sharp selloff amid banking sector weakness,-1,negative,en,generated,10
61706aa7334c,Disappointing outlook from SBI management triggers sharp selloff amid metals sector weakness,-1,negative,en,generated,10
1d11eb887a9b,Strong demand outlook lifts JSW Steel to record high,1,positive,en,generated,7
206bff47b53a,Strong GST collection data boosts banking sector stocks led by Kotak Mahindra Bank,1,positive,en,generated,15
654a15958b9b,"ONGC reports highest ever quarterly revenue, stock up 1.5%",1,positive,en,generated,8
77c335225dcf,FIIs marginally net sellers in pharma sector with Hindalco stable,0,neutral,en,generated,7
fa483afcc594,Budget allocations for telecom sector broadly in line with expectations; Apollo Hospitals unmoved,0,neutral,en,generated,14
05038d002fd1,Hindalco misses revenue and profit estimates; stock drops 2.4%,-1,negative,en,generated,12
1f5f4268690f,Budget allocations for FMCG sector broadly in line with expectations; HDFC Bank unmoved,0,neutral,en,generated,14
88b159b4a9eb,RBI rate cut boosts Kotak Mahindra Bank and broader renewable energy sector,1,positive,en,generated,11
2ca8b6d0894e,Foreign fund outflows batter Bajaj Finance; broader market under pressure,-1,negative,en,generated,14
cfd41966816e,Reliance Industries technical charts show neutral pattern; RSI at 50,0,neutral,en,generated,29
b6e7bd296993,"Power Grid loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
e75928db9198,pharma sector index in consolidation phase; JSW Steel near price equilibrium,0,neutral,en,generated,28
3442d63962e7,Hindustan Unilever exports hit all-time high; market sentiment very bullish,1,positive,en,generated,12
d5173ed4c72f,Maruti Suzuki ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
e3b4dd32d6de,Mixed signals from Infosys: revenue beats but margins slightly miss,0,neutral,en,generated,5
3cb7fea57897,TCS subsidiary IPO oversubscribed 40x; parent stock rallies,1,positive,en,generated,24
15e17702effa,"Promoter pledging in Pidilite Industries spooks investors, stock down 1.4%",-1,negative,en,generated,13
73b4ca4710f1,"GST demand notice of ₹2,000 cr shocks Kotak Mahindra Bank investors",-1,negative,en,generated,27
7ec4ff35ae25,IndusInd Bank AGM resolution on dividend to be taken next week,0,neutral,en,generated,17
9d151584cde4,SEBI approves Bajaj Auto buyback plan; shares rally 7.2%,1,positive,en,generated,16
b7a183e00dbd,"India trade deficit widens to record high, hurting FMCG sector and Asian Paints",-1,negative,en,generated,20
50635481fcc0,"Nifty bears take control — Dr Reddys among top losers, down 4.1%",-1,negative,en,generated,16
3df7400e231d,Commodity price spike eats into Axis Bank margins; stock slides 3.3%,-1,negative,en,generated,21
1e703612615a,Rising raw material costs squeeze Tech Mahindra margins by 300 bps,-1,negative,en,generated,8
5c9677f5b47e,"Promoter pledging in Tata Steel spooks investors, stock down 6.3%",-1,negative,en,generated,13
ad5378e85073,Bullish outlook for Hero MotoCorp as revenue growth exceeds analyst expectations,1,positive,en,generated,3
f8a23f9036c2,"Apollo Hospitals moving in line with cement sector index, no stock-specific trigger",0,neutral,en,generated,23
b59bcda8d666,SEBI serves notice to Power Grid promoters on insider trading allegations,-1,negative,en,generated,6
dedf81d320eb,Commodity price spike eats into Bajaj Finance margins; stock slides 2.6%,-1,negative,en,generated,21
909b4906746d,Rebound in global markets drives Grasim Industries up 1.1%,1,positive,en,generated,23
48a9e0b96b32,Strong GST collection data boosts IT sector stocks led by Divis Laboratories,1,positive,en,generated,15
b5e3c0cd3227,Budget allocations for auto sector broadly in line with expectations; Bharti Airtel unmoved,0,neutral,en,generated,14
c79ce3f20d55,RBI keeps repo rate unchanged at 6.5%; ONGC sees no reaction,0,neutral,en,generated,15
5fc815ef1802,"Nestle India wins major government contract, shares soar 1.1%",1,positive,en,generated,6
309380100d99,Bajaj Finance volume dull as market awaits RBI policy decision,0,neutral,en,generated,2
92b46bf2057d,Sun Pharma falls 1.2% after FIIs dump shares in large block deal,-1,negative,en,generated,4
a4e01ad72842,Mixed signals from Bharti Airtel: revenue beats but margins slightly miss,0,neutral,en,generated,5
07cff7f9be4b,Tata Steel hit by regulatory action; operations in key state suspended,-1,negative,en,generated,15
3a4adb56e537,ONGC AGM resolution on dividend to be taken next week,0,neutral,en,generated,17
6f4dbdc073a6,SBI Life falls 1.4% after FIIs dump shares in large block deal,-1,negative,en,generated,4
8f7421b2dd76,Bajaj Finance margin expansion beats expectations; brokerages raise targets,1,positive,en,generated,22
3859f6233a09,"India trade deficit widens to record high, hurting auto sector and Cipla",-1,negative,en,generated,20
243030e828fd,"UltraTech Cement announces dividend payout, stock gains 4.2%",1,positive,en,generated,10
ace9d3575ffd,Wipro analyst meet scheduled — no forward guidance change anticipated,0,neutral,en,generated,4
de65188f6561,RBI inflation shock sends JSW Steel and FMCG sector into sharp decline,-1,negative,en,generated,11
4b7b3ff65346,HDFC Life shares trade flat ahead of Q2 FY23 results expected next week,0,neutral,en,generated,1
6df530e15ae8,Sell-off in Maruti Suzuki as management lowers earnings outlook for next quarter,-1,negative,en,generated,3
d236e28c2886,NTPC misses revenue and profit estimates; stock drops 8.6%,-1,negative,en,generated,12
f957f65be044,Credit rating upgrade for Titan Company lifts debt and equity,1,positive,en,generated,25
11fb4ba31b8e,Nifty 50 range-bound; SBI consolidates near support levels,0,neutral,en,generated,3
5e40782255d3,Hero MotoCorp audit qualifications raise accounting concerns; stock hammered,-1,negative,en,generated,19
8c0c308333e1,Credit downgrade hits Adani Enterprises bonds; equity follows suit,-1,negative,en,generated,9
ea8dfbb73664,Nifty 50 flat amid global uncertainty; NTPC holds key support,0,neutral,en,generated,11
732577bb56c3,"Adani Enterprises loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
ed6512768397,Tech Mahindra misses revenue and profit estimates; stock drops 8.6%,-1,negative,en,generated,12
5b965e52cb4c,Sun Pharma reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
b207ee2a5679,"Hindalco beats street estimates on all key metrics, stock up 6.1%",1,positive,en,generated,20
14550f97e24a,BPCL shares jump 7.2% as net profit rises significantly year-on-year,1,positive,en,generated,2
016f14758498,"India GDP growth surprises positively, lifting Britannia and Nifty",1,positive,en,generated,21
2fc508a23bd4,Global recession fears trigger risk-off; ITC sheds 1.6%,-1,negative,en,generated,23
1914321388a8,Budget allocations for cement sector broadly in line with expectations; Eicher Motors unmoved,0,neutral,en,generated,14
da96afc606cf,Wipro subsidiary IPO oversubscribed 40x; parent stock rallies,1,positive,en,generated,24
def4578d6e6c,"HCL Technologies rights issue at steep discount surprises street, stock drops",-1,negative,en,generated,29
a79e393d8a1d,SBI Life shares trade flat ahead of Q3 FY23 results expected next week,0,neutral,en,generated,1
8dbbcfd54e73,"JSW Steel loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
b61ca4bcce3e,Strong GST collection data boosts auto sector stocks led by Bharti Airtel,1,positive,en,generated,15
4207b7526425,JSW Steel analyst meet scheduled — no forward guidance change anticipated,0,neutral,en,generated,4
1b6f337ec6b6,FIIs marginally net sellers in cement sector with Hindalco stable,0,neutral,en,generated,7
dfcc7b111821,ITC Q4 margin shock eclipses revenue growth; stock in freefall,-1,negative,en,generated,22
c91723c50c73,Power Grid surges 1.8% after strong Q2 FY23 earnings beat estimates,1,positive,en,generated,1
461e8abc2e7e,China slowdown hits Nestle India export revenues; stock dips 5.3%,-1,negative,en,generated,28
482015d8104b,Foreign fund outflows batter Hero MotoCorp; broader market under pressure,-1,negative,en,generated,14
3632fec1127b,"Bharti Airtel moving in line with renewable energy sector index, no stock-specific trigger",0,neutral,en,generated,23
87ef4f114745,Power Grid share buyback window opens today — limited market impact,0,neutral,en,generated,27
8c57671e5789,Rebound in global markets drives HDFC Bank up 3.2%,1,positive,en,generated,23
5847316e6f88,"Nifty bears take control — SBI among top losers, down 3.1%",-1,negative,en,generated,16
d1dc034b5089,Britannia secures $1 billion deal; shares hit upper circuit,1,positive,en,generated,18
0ade3379e1b5,Disappointing outlook from Wipro management triggers sharp selloff amid financial services sector weakness,-1,negative,en,generated,10
c6a0f3f901d7,Rebound in global markets drives Apollo Hospitals up 3.4%,1,positive,en,generated,23
3976b26b3fc8,Axis Bank trading at 52-week average; market digests Q2 numbers,0,neutral,en,generated,6
7ec6e264325e,Recovery in rural demand lifts Asian Paints FMCG volumes by 12%,1,positive,en,generated,28
c9374b500a50,Rebound in global markets drives Apollo Hospitals up 4.8%,1,positive,en,generated,23
2f077aedded2,Pidilite Industries posts lowest ever NPA ratio; banking sector sentiment strong,1,positive,en,generated,26
dce21c92dd6e,Rebound in global markets drives Pidilite Industries up 3.4%,1,positive,en,generated,23
72f8504dc1b4,BPCL misses revenue and profit estimates; stock drops 2.6%,-1,negative,en,generated,12
f5aa621d3724,Market rally: HCL Technologies leads Nifty 50 gains with 1.1% jump,1,positive,en,generated,13
75d11b114967,Global recession fears trigger risk-off; Adani Ports sheds 2.4%,-1,negative,en,generated,23
a5fd0acd5cd7,Bullish outlook for HCL Technologies as revenue growth exceeds analyst expectations,1,positive,en,generated,3
ed9d5536a027,Eicher Motors tanks 1.6% after disappointing Q1 FY25 results miss estimates,-1,negative,en,generated,1
f3fcf774b66c,SBI Life capacity expansion on track; production numbers beat forecast,1,positive,en,generated,29
5be1cb8d3a53,"Bajaj Finance moving in line with pharma sector index, no stock-specific trigger",0,neutral,en,generated,23
3de1befaee05,Shree Cement trading at 52-week average; market digests Q4 numbers,0,neutral,en,generated,6
fcba2cd472d4,"Sun Pharma reports highest ever quarterly revenue, stock up 4.2%",1,positive,en,generated,8
a962843f3c7c,Budget allocations for auto sector broadly in line with expectations; Adani Enterprises unmoved,0,neutral,en,generated,14
a6819486c3ab,Bullish outlook for Tata Motors as revenue growth exceeds analyst expectations,1,positive,en,generated,3
9f866d51fad2,Foreign fund outflows batter ITC; broader market under pressure,-1,negative,en,generated,14
f389dd45a3c0,Hindalco misses revenue and profit estimates; stock drops 8.6%,-1,negative,en,generated,12
ac462a2b0c9b,Hindalco shares trade flat ahead of Q1 FY25 results expected next week,0,neutral,en,generated,1
3f124e950150,FIIs marginally net sellers in telecom sector with Dr Reddys stable,0,neutral,en,generated,7
66bf4c6631ff,Credit rating of Titan Company affirmed at AA+; no change in outlook,0,neutral,en,generated,26
5e7f7ade238f,"High valuations, weak demand outlook weigh on Asian Paints",-1,negative,en,generated,18
4079bd515b6e,Weak global cues drag Axis Bank to 52-week low,-1,negative,en,generated,5
0f770d894ab2,DII inflows push Apollo Hospitals above key resistance; bullish momentum intact,1,positive,en,generated,17
3c0bb88318fa,Earnings season disappointment: Tata Steel profit falls 25% YoY,-1,negative,en,generated,17
bf45d5e8dab0,Market rally: Wipro leads Nifty 50 gains with 7.2% jump,1,positive,en,generated,13
dba75718690d,TCS shares trade flat ahead of Q3 FY25 results expected next week,0,neutral,en,generated,1
c665c82ce5ab,RBI rate cut boosts NTPC and broader energy sector,1,positive,en,generated,11
839ebb3f9c39,RBI inflation shock sends Hero MotoCorp and FMCG sector into sharp decline,-1,negative,en,generated,11
59cd20361d7e,HCL Technologies ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
e7a53b0552ed,Market participants await US Fed meeting before taking fresh positions in Axis Bank,0,neutral,en,generated,18
bb05ae49d08f,"TCS moving in line with pharma sector index, no stock-specific trigger",0,neutral,en,generated,23
268eee545127,SBI secures $1 billion deal; shares hit upper circuit,1,positive,en,generated,18
c827c3a5b75c,ITC volume 20% below 10-day average; traders await direction,0,neutral,en,generated,25
c5461b946cbc,"Promoter pledging in Axis Bank spooks investors, stock down 3.1%",-1,negative,en,generated,13
433703388c62,Commodity price spike eats into ONGC margins; stock slides 8.6%,-1,negative,en,generated,21
991537e66ee8,Credit rating of Adani Enterprises affirmed at AA+; no change in outlook,0,neutral,en,generated,26
ad60e7a36153,L&T tanks 2.6% after disappointing Q1 FY24 results miss estimates,-1,negative,en,generated,1
f6ffac5f25c0,ITC shares crash on weak volume guidance and rising costs,-1,negative,en,generated,2
ef60196330a9,"India trade deficit widens to record high, hurting IT sector and Adani Enterprises",-1,negative,en,generated,20
89e4e2ca82d1,Global recession fears trigger risk-off; Cipla sheds 4.1%,-1,negative,en,generated,23
c25dd9f09e55,Commodity price spike eats into Reliance Industries margins; stock slides 2.4%,-1,negative,en,generated,21
7d522c1a551d,RBI keeps repo rate unchanged at 6.5%; Titan Company sees no reaction,0,neutral,en,generated,15
8ae6b153b5ae,Strong GST collection data boosts financial services sector stocks led by Reliance Industries,1,positive,en,generated,15
a845c0392b0f,Rebound in global markets drives ITC up 1.5%,1,positive,en,generated,23
7c2641f336a2,Shree Cement shares trade flat ahead of Q3 FY25 results expected next week,0,neutral,en,generated,1
906bd9fc5eac,Disappointing outlook from NTPC management triggers sharp selloff amid energy sector weakness,-1,negative,en,generated,10
80b7dcbe2af0,"Reliance Industries wins major government contract, shares soar 5.0%",1,positive,en,generated,6
36fde5a0e432,Global recession fears trigger risk-off; Reliance Industries sheds 3.7%,-1,negative,en,generated,23
1af4fa13a41e,Credit rating of Infosys affirmed at AA+; no change in outlook,0,neutral,en,generated,26
22484e6dbbfb,RBI inflation shock sends Bajaj Finance and pharma sector into sharp decline,-1,negative,en,generated,11
607f6d58b0e6,"Coal India rights issue at steep discount surprises street, stock drops",-1,negative,en,generated,29
580a88ec65de,"Britannia loses market share in key segment, volumes decline 18%",-1,negative,en,generated,24
d898c9154c67,cement sector index in consolidation phase; Asian Paints near price equilibrium,0,neutral,en,generated,28
2b9d4b0d548e,"Power Grid beats street estimates on all key metrics, stock up 7.2%",1,positive,en,generated,20
eb4982933a39,Reliance Industries falls 3.7% after FIIs dump shares in large block deal,-1,negative,en,generated,4
7a6c35201742,Grasim Industries ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
1d8245d2481d,Disappointing outlook from Bharti Airtel management triggers sharp selloff amid IT sector weakness,-1,negative,en,generated,10
3ad60cbf0d6a,"Management exit at SBI Life raises governance concerns, stock falls 1.2%",-1,negative,en,generated,25
fdd8bf48b07d,renewable energy sector index in consolidation phase; Shree Cement near price equilibrium,0,neutral,en,generated,28
2c08a465f00b,SEBI approves ONGC buyback plan; shares rally 4.2%,1,positive,en,generated,16
22484ae0dbcb,RBI rate cut boosts SBI Life and broader auto sector,1,positive,en,generated,11
4e51ca559b14,"Tata Motors announces dividend payout, stock gains 1.5%",1,positive,en,generated,10
e6640d2930c2,Adani Enterprises shares crash on weak volume guidance and rising costs,-1,negative,en,generated,2
c03ee023830a,FIIs marginally net sellers in energy sector with JSW Steel stable,0,neutral,en,generated,7
94ce2eec4a07,UltraTech Cement gets NCLT approval for subsidiary merger; impact neutral,0,neutral,en,generated,13
328b93913b0a,JSW Steel reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
58117f18439d,Market participants await US Fed meeting before taking fresh positions in ITC,0,neutral,en,generated,18
d9e89c0c2675,"India GDP growth surprises positively, lifting BPCL and Nifty",1,positive,en,generated,21
422e2afb6f4e,SBI shares consolidate at current levels pending global cues,0,neutral,en,generated,16
ab0b3611713e,TCS shares crash on weak volume guidance and rising costs,-1,negative,en,generated,2
9342da4ba46b,Earnings season disappointment: Coal India profit falls 25% YoY,-1,negative,en,generated,17
b0fdf11f3b19,India PMI at 5-year high; renewable energy sector stocks including Bajaj Finance surge,1,positive,en,generated,0
2b7c326c16f0,Hindustan Unilever reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
9dfbd52b2b6d,Earnings season disappointment: UltraTech Cement profit falls 25% YoY,-1,negative,en,generated,17
711a98b29667,Bullish outlook for Shree Cement as revenue growth exceeds analyst expectations,1,positive,en,generated,3
b7085511488e,HDFC Bank reports widening losses; analysts downgrade to 'sell',-1,negative,en,generated,7
9eac37a779e6,Adani Ports AGM resolution on dividend to be taken next week,0,neutral,en,generated,17
4cb1e9919779,Power Grid falls 4.5% after FIIs dump shares in large block deal,-1,negative,en,generated,4
2f352ae093a6,Nifty 50 flat amid global uncertainty; IndusInd Bank holds key support,0,neutral,en,generated,11
b460e9530f3b,Hindalco management reiterates full-year guidance unchanged,0,neutral,en,generated,19
43f5f85bfe9f,Tata Steel exports hit all-time high; market sentiment very bullish,1,positive,en,generated,12
cf2dd5576392,Budget allocations for telecom sector broadly in line with expectations; Axis Bank unmoved,0,neutral,en,generated,14
a23bc1b7d119,Budget allocations for IT sector broadly in line with expectations; Cipla unmoved,0,neutral,en,generated,14
d82d2c44a5f3,Moderate FII buying in IT sector; SBI stable near 200-day moving average,0,neutral,en,generated,21
ebb059c085e4,Dr Reddys technical charts show neutral pattern; RSI at 50,0,neutral,en,generated,29
6fa0b93e9ff0,Nifty 50 range-bound; Britannia consolidates near support levels,0,neutral,en,generated,3
c3e5ed0b8813,India PMI at 5-year high; telecom sector stocks including Kotak Mahindra Bank surge,1,positive,en,generated,0
31f5d93bb30e,"Nifty bears take control — Tech Mahindra among top losers, down 3.1%",-1,negative,en,generated,16
be917d1b10be,India markets open flat; Britannia moves in line with benchmark,0,neutral,en,generated,9
176d44c79760,China slowdown hits IndusInd Bank export revenues; stock dips 1.4%,-1,negative,en,generated,28
e474c77c89aa,"JSW Steel reports highest ever quarterly revenue, stock up 2.3%",1,positive,en,generated,8
cf78e7339907,Mixed signals from Bajaj Auto: revenue beats but margins slightly miss,0,neutral,en,generated,5
fe93584c047d,Infosys capacity expansion on track; production numbers beat forecast,1,positive,en,generated,29
4e46127913f5,Market rally: HDFC Life leads Nifty 50 gains with 2.1% jump,1,positive,en,generated,13
fcdb1dc8be1a,ICICI Bank ex-dividend date tomorrow — no major price move expected,0,neutral,en,generated,10
2569c70c9008,Strong GST collection data boosts energy sector stocks led by NTPC,1,positive,en,generated,15
72c8f32744b6,Britannia Q4 margin shock eclipses revenue growth; stock in freefall,-1,negative,en,generated,22
39dd485a1bb0,"NTPC moving in line with financial services sector index, no stock-specific trigger",0,neutral,en,generated,23
e4bce6419d85,Sell-off in Tech Mahindra as management lowers earnings outlook for next quarter,-1,negative,en,generated,3
33d12d6be297,Recovery in rural demand lifts Wipro FMCG volumes by 12%,1,positive,en,generated,28
d51e9f723eec,FIIs marginally net sellers in energy sector with Tata Steel stable,0,neutral,en,generated,7
5d482e197399,Wipro holds its recent range; no fresh news ahead of results,0,neutral,en,generated,22
8454456aca21,Coal India management reiterates full-year guidance unchanged,0,neutral,en,generated,19
37e2bf753d49,"India trade deficit widens to record high, hurting cement sector and Axis Bank",-1,negative,en,generated,20
3e897ff7e85d,Credit rating of Sun Pharma affirmed at AA+; no change in outlook,0,neutral,en,generated,26
24b2361ff8a9,India markets open flat; SBI moves in line with benchmark,0,neutral,en,generated,9
84b3837ec9ec,"India GDP growth surprises positively, lifting IndusInd Bank and Nifty",1,positive,en,generated,21
717e945fa2a4,"India trade deficit widens to record high, hurting FMCG sector and Tata Steel",-1,negative,en,generated,20
431fb7ad5345,ITC shares jump 3.4% as net profit rises significantly year-on-year,1,positive,en,generated,2
c0b4f884c424,Commodity price spike eats into Pidilite Industries margins; stock slides 4.5%,-1,negative,en,generated,21
903acc779c87,RBI inflation shock sends Grasim Industries and renewable energy sector into sharp decline,-1,negative,en,generated,11
91f3fa62161e,DII inflows push Titan Company above key resistance; bullish momentum intact,1,positive,en,generated,17
2645873078cc,Hindustan Unilever tanks 2.6% after disappointing Q1 FY25 results miss estimates,-1,negative,en,generated,1
9319923514e3,Commodity price spike eats into UltraTech Cement margins; stock slides 2.4%,-1,negative,en,generated,21
57b5e936905e,Credit rating of Hindalco affirmed at AA+; no change in outlook,0,neutral,en,generated,26
42c42a135ba1,Tata Consumer Q4 margin shock eclipses revenue growth; stock in freefall,-1,negative,en,generated,22
fca7a9ba7246,Pollution shutdown order hits Pidilite Industries plant; production disrupted,-1,negative,en,generated,0
dedb8811437f,"Hindalco reports highest ever quarterly revenue, stock up 2.3%",1,positive,en,generated,8
48540992d8b9,Hindustan Unilever Q4 margin shock eclipses revenue growth; stock in freefall,-1,negative,en,generated,22
7b89dd0fea46,JSW Steel shares consolidate at current levels pending global cues,0,neutral,en,generated,16
6ab1f4703eb9,FIIs marginally net sellers in pharma sector with Shree Cement stable,0,neutral,en,generated,7
4dedfad39889,Recovery in rural demand lifts ITC FMCG volumes by 12%,1,positive,en,generated,28
bc6621f867d6,Bharti Airtel global expansion plan cheers investors; stock surges,1,positive,en,generated,14
f227e9cc28f8,"Eicher Motors announces dividend payout, stock gains 4.2%",1,positive,en,generated,10
501eb3648e43,Disappointing outlook from Dr Reddys management triggers sharp selloff amid banking sector weakness,-1,negative,en,generated,10
