text,label
आज टाटा मोटर्स का मुनाफा 15% घट गया...,0
आज HDFC Bank me strong buying momentum hai,1
Experts ka manna hai ki HDFC Bank ने बाजार को सपोर्ट किया।,1
"रिपोर्ट्स के अनुसार, एसबीआई ke results expectation se better aaye.",1
Experts ka manna hai ki Adani Enterprises ने बाजार को सपोर्ट किया।,1
Bharti Airtel ke profits gir gaye hain is quarter me...,0
Experts ka manna hai ki HDFC Bank me panic selling dekhne ko mili...,0
ITC ke profits gir gaye hain is quarter me!,0
Breaking: Mahindra & Mahindra में जबरदस्त तेजी देखने को मिली...,1
मार्केट ओपन होते ही एसबीआई ke profits gir gaye hain is quarter me।,0
Experts ka manna hai ki TCS पर सेबी ने जुर्माना लगाया!,0
Breaking: Maruti Suzuki ke profits gir gaye hain is quarter me...,0
"रिपोर्ट्स के अनुसार, Sun Pharma ke shares crash ho gaye।",0
मार्केट ओपन होते ही Bajaj Finance ने निवेशकों को मालामाल किया।,1
Breaking: SBI ke shares crash ho gaye...,0
मार्केट ओपन होते ही एचडीएफसी में आज अच्छी खरीददारी दिखी...,1
"रिपोर्ट्स के अनुसार, ICICI Bank ne 52-week high touch kiya...",1
मार्केट ओपन होते ही ITC me strong buying momentum hai।,1
आज Sun Pharma ki aamdani me bhot badhotri hui...,1
Breaking: टाटा मोटर्स के तिमाही नतीजे बेहद खराब रहे!,0
Breaking: SBI के शेयर लुढ़क गए।,0
Experts ka manna hai ki Mahindra & Mahindra को भारी नुकसान हुआ...,0
"रिपोर्ट्स के अनुसार, Mahindra & Mahindra का मुनाफा 15% घट गया",0
Breaking: Bharti Airtel को बड़ा घाटा हुआ.,0
"रिपोर्ट्स के अनुसार, रिलायंस के Q3 नतीजे शानदार रहे।",1
मार्केट ओपन होते ही Mahindra & Mahindra par RBI ne strict action liya,0
मार्केट ओपन होते ही ICICI Bank को भारी नुकसान हुआ.,0
Experts ka manna hai ki इन्फोसिस ने निवेशकों को मालामाल किया...,1
आज ICICI Bank का स्टॉक धड़ाम हो गया...,0
Experts ka manna hai ki Reliance में बिकवाली का दबाव दिखा,0
Mahindra & Mahindra के तिमाही नतीजे बेहद खराब रहे.,0
इन्फोसिस के शेयर लुढ़क गए!,0
आज Adani Enterprises me bohot bekwali hui aaj।,0
"रिपोर्ट्स के अनुसार, Tata Motors me strong buying momentum hai!",1
"रिपोर्ट्स के अनुसार, एसबीआई का स्टॉक धड़ाम हो गया.",0
आज Bajaj Finance par RBI ne strict action liya.,0
आज टाटा मोटर्स पर सेबी ने जुर्माना लगाया...,0
"रिपोर्ट्स के अनुसार, इन्फोसिस ने निवेशकों को मालामाल किया.",1
Experts ka manna hai ki ITC के तिमाही नतीजे बेहद खराब रहे.,0
मार्केट ओपन होते ही Tata Motors का स्टॉक धड़ाम हो गया...,0
Breaking: SBI ko naya contract mila hai!,1
Breaking: एचडीएफसी me strong buying momentum hai।,1
Breaking: TCS ने निवेशकों को मालामाल किया.,1
Experts ka manna hai ki एसबीआई में बिकवाली का दबाव दिखा,0
आज Maruti Suzuki को भारी नुकसान हुआ।,0
Breaking: Bharti Airtel ने बाजार को सपोर्ट किया.,1
Mahindra & Mahindra me jabardast rally dekhi gayi।,1
आज Sun Pharma में आज अच्छी खरीददारी दिखी.,1
"रिपोर्ट्स के अनुसार, Adani Enterprises का मुनाफा 15% घट गया...",0
"रिपोर्ट्स के अनुसार, एसबीआई के शेयर रॉकेट बन गए",1
Experts ka manna hai ki इन्फोसिस ke shares crash ho gaye...,0
Experts ka manna hai ki रिलायंस का मुनाफा 20% बढ़ा...,1
"रिपोर्ट्स के अनुसार, Infosys me bohot bekwali hui aaj।",0
Experts ka manna hai ki Bajaj Finance का मुनाफा 20% बढ़ा.,1
मार्केट ओपन होते ही Tata Motors में भारी गिरावट दर्ज की गई।,0
Breaking: Mahindra & Mahindra ko naya contract mila hai!,1
Experts ka manna hai ki Infosys ke shares crash ho gaye!,0
Breaking: Bharti Airtel के शेयर रॉकेट बन गए!,1
आज L&T ki aamdani me bhot badhotri hui,1
Experts ka manna hai ki L&T के मुनाफे में भारी उछाल,1
"रिपोर्ट्स के अनुसार, ITC का स्टॉक धड़ाम हो गया...",0
Breaking: Infosys ne 52-week high touch kiya।,1
"रिपोर्ट्स के अनुसार, Bharti Airtel ने निवेशकों को मालामाल किया।",1
आज एचडीएफसी के मुनाफे में भारी उछाल.,1
Experts ka manna hai ki Mahindra & Mahindra को बड़ा घाटा हुआ,0
आज ITC ने बाजार को सपोर्ट किया!,1
मार्केट ओपन होते ही L&T stock uppar gaya hai aaj...,1
एचडीएफसी के तिमाही नतीजे बेहद खराब रहे,0
मार्केट ओपन होते ही इन्फोसिस के तिमाही नतीजे बेहद खराब रहे.,0
मार्केट ओपन होते ही Tata Motors ke results expectation se better aaye।,1
मार्केट ओपन होते ही SBI ne 52-week high touch kiya.,1
एसबीआई ki aamdani me bhot badhotri hui,1
"रिपोर्ट्स के अनुसार, एसबीआई ke results disappointing the",0
Infosys का स्टॉक धड़ाम हो गया,0
"रिपोर्ट्स के अनुसार, Adani Enterprises का मुनाफा 20% बढ़ा.",1
Infosys par RBI ne strict action liya.,0
मार्केट ओपन होते ही Infosys me strong buying momentum hai...,1
Breaking: ITC का मुनाफा 20% बढ़ा!,1
आज रिलायंस पर सेबी ने जुर्माना लगाया...,0
Bharti Airtel में जबरदस्त तेजी देखने को मिली।,1
HDFC Bank में भारी गिरावट दर्ज की गई!,0
Bharti Airtel के शेयर रॉकेट बन गए!,1
इन्फोसिस में बिकवाली का दबाव दिखा.,0
Breaking: एचडीएफसी का मुनाफा 20% बढ़ा,1
Experts ka manna hai ki टाटा मोटर्स ne 52-week high touch kiya...,1
Bharti Airtel me jabardast rally dekhi gayi।,1
Breaking: Mahindra & Mahindra stock me lower circuit lag gaya.,0
Bharti Airtel के Q3 नतीजे शानदार रहे,1
Bajaj Finance का स्टॉक धड़ाम हो गया!,0
"रिपोर्ट्स के अनुसार, रिलायंस को भारी नुकसान हुआ।",0
Bajaj Finance के शेयर लुढ़क गए,0
आज HDFC Bank को बड़ा घाटा हुआ...,0
"रिपोर्ट्स के अनुसार, TCS ki rating downgrade ki gayi!",0
Experts ka manna hai ki L&T के मुनाफे में भारी उछाल,1
"रिपोर्ट्स के अनुसार, Bajaj Finance stock me lower circuit lag gaya...",0
Tata Motors के तिमाही नतीजे बेहद खराब रहे,0
"रिपोर्ट्स के अनुसार, रिलायंस के Q3 नतीजे शानदार रहे।",1
आज एसबीआई ने बाजार को सपोर्ट किया.,1
आज Bharti Airtel के शेयर रॉकेट बन गए।,1
आज Mahindra & Mahindra में जबरदस्त तेजी देखने को मिली,1
Adani Enterprises ke results disappointing the.,0
आज रिलायंस के Q3 नतीजे शानदार रहे।,1
Breaking: Bharti Airtel में भारी गिरावट दर्ज की गई!,0
आज Bajaj Finance par RBI ne strict action liya।,0
आज Reliance को बड़ा घाटा हुआ!,0
मार्केट ओपन होते ही रिलायंस में बिकवाली का दबाव दिखा।,0
Experts ka manna hai ki TCS ने निवेशकों को मालामाल किया,1
"रिपोर्ट्स के अनुसार, टाटा मोटर्स stock me lower circuit lag gaya...",0
"रिपोर्ट्स के अनुसार, एचडीएफसी पर सेबी ने जुर्माना लगाया।",0
L&T का स्टॉक धड़ाम हो गया।,0
मार्केट ओपन होते ही L&T ke shares crash ho gaye,0
Experts ka manna hai ki Tata Motors का स्टॉक धड़ाम हो गया!,0
Experts ka manna hai ki रिलायंस का मुनाफा 15% घट गया...,0
"रिपोर्ट्स के अनुसार, इन्फोसिस ne 52-week high touch kiya.",1
एसबीआई का मुनाफा 20% बढ़ा...,1
"रिपोर्ट्स के अनुसार, इन्फोसिस ke shares crash ho gaye.",0
Breaking: ICICI Bank को बड़ा प्रोजेक्ट मिला.,1
आज Bajaj Finance ki aamdani me bhot badhotri hui!,1
Experts ka manna hai ki ICICI Bank me strong buying momentum hai!,1
आज L&T ke results disappointing the,0
Breaking: टाटा मोटर्स ko naya contract mila hai.,1
मार्केट ओपन होते ही Tata Motors ke results disappointing the।,0
एचडीएफसी ko naya contract mila hai!,1
TCS me strong buying momentum hai.,1
Breaking: टाटा मोटर्स में भारी गिरावट दर्ज की गई।,0
"रिपोर्ट्स के अनुसार, Tata Motors stock me lower circuit lag gaya।",0
ITC ke results expectation se better aaye...,1
"रिपोर्ट्स के अनुसार, Bharti Airtel को भारी नुकसान हुआ।",0
Experts ka manna hai ki TCS का स्टॉक धड़ाम हो गया।,0
"रिपोर्ट्स के अनुसार, इन्फोसिस को बड़ा घाटा हुआ",0
Reliance का मुनाफा 20% बढ़ा!,1
"रिपोर्ट्स के अनुसार, Mahindra & Mahindra को बड़ा प्रोजेक्ट मिला!",1
"रिपोर्ट्स के अनुसार, SBI में जबरदस्त तेजी देखने को मिली!",1
"रिपोर्ट्स के अनुसार, Bajaj Finance ki rating downgrade ki gayi!",0
Breaking: रिलायंस के तिमाही नतीजे बेहद खराब रहे!,0
आज Adani Enterprises ke profit me acchi growth aayi...,1
Sun Pharma me panic selling dekhne ko mili,0
Experts ka manna hai ki Adani Enterprises me strong buying momentum hai!,1
आज SBI में आज अच्छी खरीददारी दिखी।,1
आज Adani Enterprises stock me lower circuit lag gaya!,0
Experts ka manna hai ki Reliance के शेयर लुढ़क गए...,0
Experts ka manna hai ki Tata Motors के शेयर लुढ़क गए...,0
"रिपोर्ट्स के अनुसार, Adani Enterprises ने बाजार को सपोर्ट किया!",1
मार्केट ओपन होते ही रिलायंस stock me lower circuit lag gaya.,0
SBI में जबरदस्त तेजी देखने को मिली,1
एचडीएफसी ko naya contract mila hai...,1
Breaking: रिलायंस के Q3 नतीजे शानदार रहे.,1
Breaking: TCS stock uppar gaya hai aaj!,1
"रिपोर्ट्स के अनुसार, TCS के मुनाफे में भारी उछाल",1
Breaking: L&T me strong buying momentum hai.,1
